name	description	GSM2522610	GSM2522611	GSM2522612	GSM2522613	GSM2522618	GSM2522666	GSM2522667	GSM2522668	GSM2522669	GSM2522670
Hs~Ref:NM_001321.1~uORF:IOH1779	cysteine and glycine-rich protein 2 (CSRP2)	1565.5	1662.5	1790.0	3092.5	2464.5	2499.5	1877.0	2423.5	1669.0	1588.5
Hs~Ref:NM_001322.2~uORF:IOH40727	cystatin SA (CST2)	747.0	806.0	872.0	541.5	595.5	798.5	1244.5	528.0	1390.5	589.5
Hs~Ref:NM_001324.1~uORF:IOH6092	cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa (CSTF1), transcript variant 2	1158.0	1283.5	968.5	2479.0	620.0	3009.0	1834.5	851.0	1653.0	265.0
Hs~Ref:NM_001325.1~uORF:IOH11230	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa (CSTF2)	2165.5	2245.5	65473.0	1362.5	4121.0	1693.0	5828.5	5934.0	4619.5	1147.5
Hs~Ref:NM_001328.1~uORF:IOH12818	C-terminal binding protein 1 (CTBP1), transcript variant 1	1406.0	458.5	998.0	1273.0	1023.5	906.0	2179.5	1045.5	1738.0	149.5
Hs~Ref:NM_001349.2~uORF:IOH4209	aspartyl-tRNA synthetase (DARS)	1023.5	4757.0	1711.0	790.5	2169.5	1374.5	2963.5	1028.0	2196.5	645.0
Hs~Ref:NM_001353.3~uORF:IOH14162	aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase) (AKR1C1)	557.5	379.0	763.0	554.0	400.5	811.5	1098.0	911.5	921.5	325.0
Hs~Ref:NM_001354.4~uORF:IOH57036	Aldo-keto reductase family 1 member C2	334.5	462.0	588.0	318.0	183.5	680.5	1308.5	694.0	797.0	11.0
Hs~Ref:NM_001359.1~uORF:IOH44360	2,4-dienoyl CoA reductase 1, mitochondrial (DECR1), nuclear gene encoding mitochondrial protein	873.0	668.5	933.0	573.0	698.5	718.5	2987.5	585.5	1507.0	386.0
Hs~Ref:NM_001381.2~uORF:IOH2343	docking protein 1, 62kDa (downstream of tyrosine kinase 1) (DOK1)	7788.5	2716.0	2557.5	1737.5	1548.0	8547.0	2920.5	1667.0	5086.0	9067.5
Hs~Ref:NM_001384.2~uORF:IOH5134	DPH2 homolog (S. cerevisiae) (DPH2), transcript variant 1	293.0	176.5	334.0	213.5	396.0	2737.5	491.0	306.5	167.0	15.0
Hs~Ref:NM_001387.2~uORF:IOH54070	Dihydropyrimidinase-related protein 3	1043.5	497.5	2501.0	3690.0	868.5	1043.5	1377.0	1393.5	4281.0	358.5
Hs~Ref:NM_001394.3~uORF:IOH21147	dual specificity phosphatase 4 (DUSP4), transcript variant 1	5.0	1.5	95.5	3884.0	1722.5	-1.0	-2.0	-1.5	-2.0	15.5
Hs~Ref:NM_001396.2~CAT:PV3785	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	539.0	672.5	788.0	1483.5	441.0	871.5	1372.5	744.0	1451.0	1206.0
Hs~Ref:NM_001396.2~N/A	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	2349.5	2141.5	4311.5	2242.0	2954.0	2409.5	5260.0	1905.5	8702.0	1570.5
Hs~Ref:NM_001397.1~uORF:IOH42625	endothelin converting enzyme 1 (ECE1)	809.0	715.5	1265.5	617.0	760.0	975.0	1410.0	743.5	1707.5	583.5
Hs~Ref:NM_001400.2~uORF:IOH14201	endothelial differentiation, sphingolipid G-protein-coupled receptor, 1 (EDG1)	645.5	480.0	894.5	428.5	874.5	568.5	1162.0	438.5	945.0	255.0
Hs~Ref:NM_001412.2~uORF:IOH3055	eukaryotic translation initiation factor 1A, X-linked (EIF1AX)	4768.5	1296.5	5568.0	1197.5	722.5	1848.5	16849.5	1117.5	3011.5	761.0
Hs~Ref:NM_001414.1~uORF:IOH29608	eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa (EIF2B1)	953.5	859.0	1193.5	7038.0	861.5	791.0	1658.0	1004.0	1082.5	292.0
Hs~Ref:NM_001422.1~uORF:IOH22142	E74-like factor 5 (ets domain transcription factor) (ELF5), transcript variant 2	603.0	699.5	875.5	493.5	1018.5	633.0	811.5	762.0	1305.5	475.0
Hs~Ref:NM_001425.1~uORF:IOH9872	epithelial membrane protein 3 (EMP3)	342.5	298.5	504.0	288.5	217.0	415.0	671.0	547.5	655.5	324.5
Hs~Ref:NM_001433.1~N/A	Serine/threonine-protein kinase/endoribonuclease IRE1	893.5	597.0	976.0	518.0	544.5	562.0	1122.5	705.0	1625.0	297.0
Hs~Ref:NM_001445.1~uORF:IOH54608	Gastrotropin	272.0	187.5	336.5	228.0	213.5	211.0	324.0	196.5	410.5	96.0
Hs~Ref:NM_001446.2~uORF:IOH11228	fatty acid binding protein 7, brain (FABP7)	280.0	193.0	377.5	154.5	180.0	233.5	631.5	239.0	556.0	50.0
Hs~Ref:NM_001448.2~uORF:IOH25750	glypican 4 (GPC4)	1292.5	1370.0	2173.0	789.0	846.0	1099.0	1134.5	1072.0	301.0	389.5
Hs~Ref:NM_001449.2~uORF:IOH13860	four and a half LIM domains 1 (FHL1)	3991.5	3663.0	2146.5	9253.5	7181.0	2910.0	2560.0	6317.0	3262.0	8933.0
Hs~Ref:NM_001450.2~uORF:IOH14447	four and a half LIM domains 2 (FHL2), transcript variant 1	552.5	298.5	453.5	267.5	243.5	501.5	508.0	388.0	550.0	189.5
Hs~Ref:NM_001459.2~uORF:IOH40930	fms-related tyrosine kinase 3 ligand (FLT3LG)	333.0	1010.5	419.0	871.0	342.5	547.0	774.5	546.0	250.0	187.5
Hs~Ref:NM_001487.1~uORF:IOH58705	Biogenesis of lysosome-related organelles complex 1 subunit 1	2234.5	916.5	1043.0	869.5	715.0	815.0	1283.0	806.0	1948.5	550.0
Hs~Ref:NM_001493.1~uORF:IOH3509	GDP dissociation inhibitor 1 (GDI1)	756.5	830.0	1408.5	653.5	893.0	1236.5	1851.0	1224.0	2259.5	276.5
Hs~Ref:NM_001494.2~uORF:IOH4622	GDP dissociation inhibitor 2 (GDI2)	772.5	536.0	2723.5	611.0	964.5	769.5	1308.0	3284.5	1419.0	540.5
Hs~Ref:NM_001498.2~uORF:IOH26166	Glutamate--cysteine ligase catalytic subunit	1023.0	911.5	3407.5	1767.5	888.5	1945.5	1174.5	1029.5	2008.5	453.5
Hs~Ref:NM_001500.1~uORF:IOH4377	GDP-mannose 4,6 dehydratase	1214.0	1075.0	1265.5	909.5	1158.0	1603.5	2151.0	778.5	2107.5	362.0
Hs~Ref:NM_001501.1~uORF:IOH40386	gonadotropin-releasing hormone 2 (GNRH2), transcript variant 1	1741.0	672.0	1021.5	556.5	381.5	970.0	1174.0	619.0	1504.0	130.5
Hs~Ref:NM_001517.1~uORF:IOH5457	general transcription factor IIH, polypeptide 4, 52kDa (GTF2H4)	328.0	665.5	1018.5	641.0	466.0	241.0	924.0	589.0	1075.0	42.0
Hs~Ref:NM_001526.2~uORF:IOH29555	hypocretin (orexin) receptor 2 (HCRTR2)	847.5	534.5	747.5	359.5	373.0	383.0	641.0	295.5	567.5	390.0
Hs~Ref:NM_001537.1~uORF:IOH6103	heat shock factor binding protein 1 (HSBP1)	985.0	1733.0	2627.0	801.0	1724.5	1381.5	1874.0	1045.5	2173.0	678.5
Hs~Ref:NM_001543.3~uORF:IOH52925	Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1	737.0	578.0	698.5	575.5	281.0	1071.0	1009.0	653.0	922.0	50.5
Hs~Ref:NM_001544.2~uORF:IOH23172	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group) (ICAM4), transcript variant 1	1587.0	1176.5	1438.5	1245.0	1702.5	1469.0	2206.0	1030.0	2039.0	924.5
Hs~Ref:NM_001545.1~uORF:IOH11951	immature colon carcinoma transcript 1 (ICT1)	3013.5	1396.5	1844.0	1445.5	1165.0	1710.5	7257.5	2579.0	2355.5	752.0
Hs~Ref:NM_001547.3~uORF:IOH45467	interferon-induced protein with tetratricopeptide repeats 2 (IFIT2)	1310.0	911.0	1278.0	839.0	1160.0	2616.5	2658.0	857.0	1957.5	457.0
Hs~Ref:NM_001549.1~uORF:IOH3948	interferon-induced protein with tetratricopeptide repeats 3 (IFIT3)	323.5	253.5	795.0	885.5	239.0	459.5	484.0	459.5	719.0	159.0
Hs~Ref:NM_001556.1~CAT:PV3836	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta (IKBKB)	318.0	392.0	284.5	353.5	323.0	267.0	835.0	210.5	391.5	143.5
Hs~Ref:NM_001561.3~uORF:IOH5753	tumor necrosis factor receptor superfamily, member 9 (TNFRSF9)	1239.0	1101.0	1432.0	882.0	1157.5	1387.5	2013.5	1078.5	3134.5	664.5
Hs~Ref:NM_001564.1~uORF:IOH22913	inhibitor of growth family, member 2 (ING2)	2553.0	759.0	935.5	1578.0	657.5	559.5	1082.0	1804.0	1419.0	329.0
Hs~Ref:NM_001568.1~uORF:IOH3799	eukaryotic translation initiation factor 3, subunit E (EIF3E)	584.0	680.5	733.5	381.0	380.5	518.0	750.0	471.5	853.0	377.0
Hs~Ref:NM_001569.2~CAT:PV4403	Interleukin-1 receptor-associated kinase 1	5583.0	295.5	12558.0	816.0	1028.5	544.0	507.0	13934.5	603.0	360.5
Hs~Ref:NM_001569.2~N/A	Interleukin-1 receptor-associated kinase 1	1836.0	1398.0	2395.0	532.5	1196.0	825.5	1189.0	650.0	1434.5	426.5
Hs~Ref:NM_001570.2~N/A	Interleukin-1 receptor-associated kinase-like 2	672.0	473.5	933.0	495.5	389.0	576.0	692.5	785.0	1009.5	285.5
Hs~Ref:NM_001571.2~uORF:IOH45678	interferon regulatory factor 3 (IRF3)	1286.5	1251.5	2175.5	1629.0	1512.0	24210.0	2368.0	1673.5	3996.0	871.0
Hs~Ref:NM_001584.1~uORF:IOH22675	metallophosphoesterase domain containing 2 (MPPED2)	975.0	1325.5	951.0	2080.0	922.0	1481.0	1963.0	3028.0	1560.0	550.0
Hs~Ref:NM_001611.2~uORF:IOH14225	acid phosphatase 5, tartrate resistant (ACP5)	629.5	371.0	645.0	291.0	802.5	381.0	1066.0	380.0	745.5	144.5
Hs~Ref:NM_001612.3~uORF:IOH11009	acrosomal vesicle protein 1 (ACRV1), transcript variant 1	773.0	532.5	1178.0	6405.5	409.5	1429.5	988.0	587.0	1526.0	239.0
Hs~Ref:NM_001613.1~uORF:IOH9991	actin, alpha 2, smooth muscle, aorta (ACTA2)	768.0	511.0	847.0	560.0	496.5	534.0	1092.0	824.5	916.0	309.5
Hs~Ref:NM_001615.2~uORF:IOH13748	actin, gamma 2, smooth muscle, enteric (ACTG2)	480.0	342.0	574.0	294.5	352.5	574.0	739.5	382.5	717.5	254.5
Hs~Ref:NM_001616.2~N/A	Activin receptor type-2A	1875.5	27412.0	8232.0	16816.0	975.5	27110.0	668.0	460.5	1729.0	1507.5
Hs~Ref:NM_001619.2~CAT:PV3361	adrenergic, beta, receptor kinase 1 (ADRBK1)	385.5	469.5	564.0	244.0	695.5	312.0	1030.5	328.0	442.0	286.0
Hs~Ref:NM_001619.2~N/A	adrenergic, beta, receptor kinase 1 (ADRBK1)	358.0	378.0	622.0	257.0	282.0	364.0	431.5	327.5	517.5	114.0
Hs~Ref:NM_001622.1~uORF:IOH2128	alpha-2-HS-glycoprotein (AHSG)	262.5	329.0	344.5	199.0	969.5	220.5	362.5	219.5	455.0	219.0
Hs~Ref:NM_001623.3~uORF:IOH13810	allograft inflammatory factor 1 (AIF1), transcript variant 3	439.5	300.5	2744.0	343.0	499.5	22935.0	1294.0	309.0	788.5	103.0
Hs~Ref:NM_001625.1~uORF:IOH14360	adenylate kinase 2 (AK2), transcript variant AK2A	2817.0	55.0	400.0	251.0	307.5	418.5	435.5	311.5	1360.0	146.0
Hs~Ref:NM_001626.2~CAT:PV3184	v-akt murine thymoma viral oncogene homolog 2 (AKT2)	94.0	25.0	76.0	57.5	44.5	683.0	218.5	30.5	49.0	-7.5
Hs~Ref:NM_001626.2~N/A	v-akt murine thymoma viral oncogene homolog 2 (AKT2)	862.5	724.5	1071.0	566.5	666.5	365.5	9.5	2.5	1156.5	374.0
Hs~Ref:NM_001628.1~uORF:IOH4505	Aldose reductase	596.5	415.0	796.0	493.0	1665.0	617.5	648.5	980.5	1263.5	276.5
Hs~Ref:NM_001629.2~uORF:IOH11710	arachidonate 5-lipoxygenase-activating protein (ALOX5AP)	1578.5	1205.5	2149.0	905.0	1427.0	1409.5	7441.5	1035.5	1963.5	692.5
Hs~Ref:NM_001633.1~uORF:IOH28015	alpha-1-microglobulin/bikunin precursor (AMBP)	575.5	426.5	711.5	383.5	475.5	468.5	645.5	354.0	813.0	251.5
Hs~Ref:NM_001637.1~uORF:IOH10670	acyloxyacyl hydrolase (neutrophil) (AOAH)	1068.5	1613.0	1361.0	742.5	840.0	1119.5	2413.5	1301.5	1987.5	580.5
Hs~Ref:NM_001638.1~uORF:IOH14362	Apolipoprotein F	271.0	210.0	317.0	338.0	121.0	321.5	377.0	718.5	364.0	53.0
Hs~Ref:NM_001640.3~uORF:IOH3679	N-acylaminoacyl-peptide hydrolase (APEH)	1162.5	651.5	1155.5	785.5	741.5	840.5	2649.0	815.5	1764.0	322.5
Hs~Ref:NM_001641.2~uORF:IOH5081	APEX nuclease (multifunctional DNA repair enzyme) 1 (APEX1), transcript variant 1	1579.0	1281.0	1608.0	708.5	3316.5	2440.0	2191.5	1313.5	2617.0	510.5
Hs~Ref:NM_001643.1~uORF:IOH7290	apolipoprotein A-II (APOA2)	449.0	233.0	248.0	223.0	163.0	224.0	241.0	229.0	167.0	137.5
Hs~Ref:NM_001646.1~uORF:IOH14363	apolipoprotein C-IV (APOC4)	2354.5	1460.0	1856.5	1151.0	1481.0	1157.0	3469.0	1247.0	2424.0	407.0
Hs~Ref:NM_001651.1~uORF:IOH22503	aquaporin 5 (AQP5)	726.5	748.0	1653.5	689.0	641.0	790.0	2972.5	1038.0	2465.5	545.5
Hs~Ref:NM_001655.3~uORF:IOH43520	archain 1 (ARCN1)	814.5	786.0	689.0	1783.5	831.0	969.0	1813.5	611.5	1118.5	512.0
Hs~Ref:NM_001657.2~uORF:IOH13747	amphiregulin (schwannoma-derived growth factor) (AREG)	971.5	804.0	1351.5	821.5	544.5	771.0	2069.0	5139.5	1435.0	316.5
Hs~Ref:NM_001659.1~uORF:IOH6999	ADP-ribosylation factor 3 (ARF3)	99.0	60.0	134.5	154.5	206.0	209.0	259.0	20831.5	417.5	93.0
Hs~Ref:NM_001660.2~uORF:IOH5952	ADP-ribosylation factor 4 (ARF4)	438.5	132.0	1214.5	377.5	448.5	404.5	23.5	278.0	619.5	52.0
Hs~Ref:NM_001662.2~uORF:IOH1744	ADP-ribosylation factor 5 (ARF5)	2107.0	87.0	719.5	272.0	1157.0	377.0	738.5	16032.5	1727.0	137.5
Hs~Ref:NM_001663.2~uORF:IOH4954	ADP-ribosylation factor 6 (ARF6)	500.0	713.0	2742.5	418.0	1329.5	854.5	939.0	380.5	1367.5	2023.0
Hs~Ref:NM_001664.1~uORF:IOH7574	ras homolog gene family, member A (RHOA)	438.5	215.0	336.0	142.5	381.0	260.0	351.5	404.0	431.0	42.5
Hs~Ref:NM_001667.1~uORF:IOH1753	ADP-ribosylation factor-like 2 (ARL2)	378.0	3572.5	1718.5	380.0	468.5	1281.5	2043.0	485.5	578.0	456.5
Hs~Ref:NM_001668.2~uORF:IOH36815	Aryl hydrocarbon receptor nuclear translocator	11923.0	2366.5	5056.0	3626.5	2325.5	7741.5	7333.0	9343.5	9538.0	1789.0
Hs~Ref:NM_001671.2~uORF:IOH23108	asialoglycoprotein receptor 1 (ASGR1)	759.0	491.5	739.5	380.5	532.0	650.0	818.5	557.5	951.5	205.0
Hs~Ref:NM_001673.2~uORF:IOH5751	asparagine synthetase (ASNS), transcript variant 2	857.5	1074.0	1813.5	764.0	1714.0	1397.5	1595.5	2664.0	2034.0	464.0
Hs~Ref:NM_001674.1~uORF:IOH6465	activating transcription factor 3 (ATF3), transcript variant 1	872.0	1011.5	8948.5	763.0	1208.0	1111.0	1429.0	945.5	3436.0	537.0
Hs~Ref:NM_001680.2~uORF:IOH1555	FXYD domain containing ion transport regulator 2 (FXYD2), transcript variant a	653.0	746.0	708.5	880.0	395.0	590.5	684.5	438.0	2833.0	292.5
Hs~Ref:NM_001686.3~uORF:IOH11843	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide (ATP5B), nuclear gene encoding mitochondrial protein	1389.5	1116.5	1298.5	914.5	1755.0	1718.0	7928.0	978.0	1358.5	566.0
Hs~Ref:NM_001688.2~uORF:IOH7382	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1 (ATP5F1), nuclear gene encoding mitochondrial protein	389.5	276.5	499.0	311.0	429.0	450.0	681.5	419.5	503.0	246.5
Hs~Ref:NM_001692.2~uORF:IOH39878	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1 (Renal tubular acidosis with deafness) (ATP6V1B1)	1070.0	463.0	874.0	473.5	509.5	739.0	789.5	503.0	1405.0	320.0
Hs~Ref:NM_001694.2~uORF:IOH56918	V-type proton ATPase 16 kDa proteolipid subunit	-1.0	1.0	-1.5	200.0	216.5	197.0	349.5	224.5	509.5	66.5
Hs~Ref:NM_001696.2~uORF:IOH5034	ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 1	931.5	803.5	1133.0	665.0	1421.0	1326.5	1464.0	906.5	2648.5	408.0
Hs~Ref:NM_001697.1~uORF:IOH13236	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (oligomycin sensitivity conferring protein) (ATP5O), nuclear gene encoding mitochondrial protein	903.5	673.0	1157.5	657.0	743.5	892.5	1733.0	1091.5	1694.5	341.5
Hs~Ref:NM_001707.2~uORF:IOH3200	B-cell CLL/lymphoma 7B (BCL7B)	1096.5	611.5	1073.0	5068.5	2100.0	976.0	2649.0	504.0	1955.0	202.5
Hs~Ref:NM_001711.3~uORF:IOH5449	biglycan (BGN)	417.5	215.0	471.5	282.0	811.0	359.5	768.0	386.0	314.0	9.5
Hs~Ref:NM_001715.1~N/A	Tyrosine-protein kinase BLK	953.0	710.0	1010.0	586.5	702.0	1214.5	1688.5	862.5	2185.0	340.5
Hs~Ref:NM_001715.2~CAT:PV3683	B lymphoid tyrosine kinase (BLK)	246.5	302.5	411.5	822.5	921.0	1396.5	863.0	559.5	394.5	68.5
Hs~Ref:NM_001715.2~uORF:IOH57009	B lymphoid tyrosine kinase (BLK)	842.5	525.0	1356.5	729.5	6269.0	3427.0	3856.5	2755.5	2337.0	478.0
Hs~Ref:NM_001721.2~CAT:PV3371	BMX non-receptor tyrosine kinase (BMX), transcript variant 2	1230.5	1707.0	1845.5	1249.5	1046.0	1468.0	1708.5	1618.5	2826.5	889.5
Hs~Ref:NM_001721.2~N/A	BMX non-receptor tyrosine kinase (BMX), transcript variant 2	1257.5	1082.5	663.0	740.0	1041.5	-6.5	-5.5	21.5	2289.5	145.5
Hs~Ref:NM_001721.2~uORF:IOH11645	BMX non-receptor tyrosine kinase (BMX), transcript variant 2	686.0	1051.5	796.5	692.0	521.5	667.0	910.0	786.0	1199.0	450.5
Hs~Ref:NM_001722.2~uORF:IOH4103	polymerase (RNA) III (DNA directed) polypeptide D, 44kDa (POLR3D)	2515.5	867.0	1558.5	1592.5	560.0	998.5	3255.0	1062.0	1500.5	1686.5
Hs~Ref:NM_001728.1~uORF:IOH3378	basigin (Ok blood group) (BSG), transcript variant 1	1288.5	761.0	1114.5	681.0	1476.0	879.5	1184.5	842.5	1722.0	430.5
Hs~Ref:NM_001738.1~uORF:IOH11391	carbonic anhydrase I (CA1)	325.0	337.5	1012.5	289.0	138.0	101.0	446.0	368.5	859.5	258.0
Hs~Ref:NM_001744.2~CAT:PV3310	calcium/calmodulin-dependent protein kinase IV (CAMK4)	465.0	1386.0	1776.0	2563.0	144.0	828.5	2445.0	358.0	69.0	34.5
Hs~Ref:NM_001744.2~uORF:IOH13877	calcium/calmodulin-dependent protein kinase IV (CAMK4)	585.0	1983.5	543.5	3725.5	274.5	928.0	560.0	604.0	1225.0	223.0
Hs~Ref:NM_001746.2~uORF:IOH4977	calnexin (CANX), transcript variant 1	492.0	425.5	515.5	398.0	978.5	457.0	941.0	360.5	833.0	230.0
Hs~Ref:NM_001752.2~uORF:IOH41295	catalase (CAT)	1142.0	1062.0	2425.0	2573.5	3965.0	6281.0	8952.5	1927.0	5196.0	875.5
Hs~Ref:NM_001756.2~uORF:IOH2195	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6 (SERPINA6)	523.0	292.5	532.5	319.5	208.5	447.0	1081.0	367.0	1025.5	131.5
Hs~Ref:NM_001757.1~uORF:IOH3944	carbonyl reductase 1 (CBR1)	399.0	315.0	616.5	341.5	290.0	447.0	463.0	408.0	627.5	369.5
Hs~Ref:NM_001759.2~uORF:IOH13739	cyclin D2 (CCND2)	870.0	606.5	722.0	812.5	403.5	712.5	1019.5	934.5	435.0	388.0
Hs~Ref:NM_001760.2~uORF:IOH14467	cyclin D3 (CCND3)	906.5	668.0	1008.0	597.0	562.5	1025.5	1794.0	705.5	2687.0	325.0
Hs~Ref:NM_001764.1~uORF:IOH35547	CD1b molecule (CD1B)	268.0	302.0	394.5	284.5	341.0	351.0	335.0	265.5	310.5	61.5
Hs~Ref:NM_001767.2~uORF:IOH22609	CD2 molecule (CD2)	751.5	589.5	3646.0	423.5	678.5	691.5	2394.0	947.0	1605.0	288.5
Hs~Ref:NM_001783.1~uORF:IOH44544	B-cell antigen receptor complex-associated protein alpha-chain	1275.0	958.5	2183.0	1076.5	1484.5	1490.0	1551.0	3722.5	2440.0	497.5
Hs~Ref:NM_001786.2~CAT:PV3292	cell division cycle 2, G1 to S and G2 to M (CDC2), transcript variant 1	951.0	1291.5	3308.0	924.0	1464.5	721.5	729.5	1047.0	1138.0	408.0
Hs~Ref:NM_001786.2~N/A	cell division cycle 2, G1 to S and G2 to M (CDC2), transcript variant 1	337.0	417.0	537.5	269.5	805.0	358.5	533.0	361.5	1717.5	148.0
Hs~Ref:NM_001786.2~uORF:IOH14583	cell division cycle 2, G1 to S and G2 to M (CDC2), transcript variant 1	1242.5	1314.5	1965.0	1088.5	3190.0	2434.5	3049.0	1718.0	4314.0	862.0
Hs~Ref:NM_001788.3~uORF:IOH43444	septin 7 (SEPT7), transcript variant 1	557.5	1054.5	856.5	629.0	508.0	470.0	1630.0	568.0	1103.0	252.0
Hs~Ref:NM_001790.2~uORF:IOH14569	cell division cycle 25 homolog C (S. pombe) (CDC25C), transcript variant 1	9989.0	1160.5	1277.0	773.5	2310.0	805.0	1634.5	872.0	2058.0	431.0
Hs~Ref:NM_001791.2~uORF:IOH10262	cell division cycle 42 (GTP binding protein, 25kDa) (CDC42), transcript variant 1	396.0	317.5	551.5	391.0	403.5	471.0	537.0	453.5	532.5	124.0
Hs~Ref:NM_001798.2~CAT:PV3267	cyclin-dependent kinase 2 (CDK2), transcript variant 1	555.0	566.5	409.0	656.0	1130.0	535.0	604.5	548.5	636.5	244.0
Hs~Ref:NM_001799.2~CAT:PV3868	cyclin-dependent kinase 7	339.5	486.5	1042.0	865.5	802.5	299.5	576.0	553.5	400.5	180.5
Hs~Ref:NM_001799.2~uORF:IOH3121	cyclin-dependent kinase 7	2408.5	1096.0	4333.5	1082.5	1338.0	1643.5	4997.5	1446.0	2053.0	407.0
Hs~Ref:NM_001800.2~uORF:IOH5163	cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4) (CDKN2D), transcript variant 1	585.5	644.0	535.5	329.0	612.0	485.0	988.0	456.0	1598.5	326.0
Hs~Ref:NM_001801.2~uORF:IOH54757	Cysteine dioxygenase type 1	623.0	2030.0	1052.0	3807.5	585.0	989.0	775.5	846.0	976.0	235.5
Hs~Ref:NM_001803.1~uORF:IOH4221	CD52 molecule (CD52)	624.5	507.0	712.0	453.5	469.0	697.5	743.0	605.0	825.0	121.5
Hs~Ref:NM_001814.1~uORF:IOH29634	cathepsin C (CTSC), transcript variant 1	522.5	523.5	645.5	363.0	329.0	553.0	740.5	404.0	888.0	336.5
Hs~Ref:NM_001819.1~uORF:IOH3444	chromogranin B (secretogranin 1) (CHGB)	1407.5	435.5	1912.0	1381.0	819.5	3557.0	6923.5	2200.5	1887.5	621.0
Hs~Ref:NM_001821.2~uORF:IOH36065	choroideremia-like (Rab escort protein 2) (CHML)	1667.0	470.0	1222.0	505.5	474.0	3683.5	1979.5	712.0	1001.0	255.0
Hs~Ref:NM_001823.2~uORF:IOH5211	creatine kinase, brain (CKB)	412.5	471.5	597.0	541.0	1340.5	523.5	1733.5	414.5	1513.0	254.5
Hs~Ref:NM_001826.1~N/A	CDC28 protein kinase regulatory subunit 1B (CKS1B)	1745.0	1828.5	3633.5	963.0	1975.0	1.0	5.0	1.0	3173.5	865.5
Hs~Ref:NM_001827.1~uORF:IOH5978	CDC28 protein kinase regulatory subunit 2 (CKS2)	589.0	586.0	5353.5	462.5	2188.5	1269.0	1393.5	1483.0	1140.5	177.0
Hs~Ref:NM_001832.2~uORF:IOH7303	colipase, pancreatic (CLPS)	1663.0	474.5	729.5	460.0	719.0	966.5	885.5	468.5	876.5	429.5
Hs~Ref:NM_001833.1~uORF:IOH13701	clathrin, light chain (Lca) (CLTA), transcript variant 1, mRNA.	826.5	676.0	1427.0	592.5	488.0	846.5	1113.5	1348.5	2284.5	200.5
Hs~Ref:NM_001834.2~uORF:IOH43456	clathrin, light chain (Lcb) (CLTB), transcript variant 1, mRNA.	637.5	734.5	948.0	637.0	672.0	1115.5	1336.0	928.5	3729.5	370.5
Hs~Ref:NM_001839.1~uORF:IOH14563	Calponin-3	2132.0	2045.0	3163.5	45584.0	14598.0	1758.5	13897.0	5813.0	3155.5	748.0
Hs~Ref:NM_001841.1~uORF:IOH29591	cannabinoid receptor 2 (macrophage) (CNR2)	693.0	554.5	955.5	609.0	346.5	397.0	1271.5	562.0	711.5	37.5
Hs~Ref:NM_001859.2~uORF:IOH11517	solute carrier family 31 (copper transporters), member 1 (SLC31A1)	460.0	434.5	582.0	528.5	380.5	833.5	617.5	772.0	823.0	383.0
Hs~Ref:NM_001860.1~uORF:IOH12315	solute carrier family 31 (copper transporters), member 2 (SLC31A2)	798.5	839.5	1073.0	647.5	1295.5	1052.5	1133.5	946.0	2233.0	429.5
Hs~Ref:NM_001862.2~uORF:IOH6269	cytochrome c oxidase subunit Vb (COX5B)	1156.0	1456.5	1526.5	860.5	1313.0	1036.0	1425.0	1135.0	2721.5	791.0
Hs~Ref:NM_001864.2~uORF:IOH5372	cytochrome c oxidase subunit VIIa polypeptide 1 (muscle) (COX7A1)	1070.0	472.0	900.0	668.0	443.5	664.0	977.0	559.0	908.0	229.5
Hs~Ref:NM_001868.1~uORF:IOH53980	Carboxypeptidase A1	453.5	355.0	581.5	282.0	275.0	543.5	1246.5	546.5	867.0	203.5
Hs~Ref:NM_001871.2~uORF:IOH11321	carboxypeptidase B1 (tissue) (CPB1)	900.5	1854.5	2038.5	538.0	480.5	737.0	956.0	453.0	1026.5	310.5
Hs~Ref:NM_001876.2~uORF:IOH52786	Carnitine O-palmitoyltransferase 1, liver isoform	702.5	781.0	1200.0	432.5	649.5	749.0	1544.5	476.5	968.0	279.0
Hs~Ref:NM_001878.2~uORF:IOH1673	cellular retinoic acid binding protein 2 (CRABP2)	592.5	551.5	2131.5	1180.5	504.5	573.0	1220.0	493.0	1921.5	141.0
